,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season,Seasonnum
21917,Tyreke Evans,SF,24,NOP,72,2028,18.4,.504,.106,.346,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,1.8,1.3,3.1,.073,1.3,-0.7,0.6,1.3,2013-2014,5.0
21930,Tyrone Corbin,SF,23,SAS,16,174,9.7,.456,.016,.219,7.4,8.9,8.2,8.4,2.9,0.6,14.6,19.0,-0.1,0.2,0.1,.017,-3.5,-0.3,-3.9,-0.1,1985-1986,1.0
21931,Tyrone Corbin,SF,24,TOT,63,1170,10.7,.464,.010,.325,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,0.1,1.1,1.2,.048,-2.7,-0.1,-2.8,-0.2,1986-1987,2.0
21932,Tyrone Corbin,SF,25,TOT,84,1739,12.4,.534,.011,.263,8.6,14.6,11.7,9.2,2.0,0.6,15.1,16.6,1.1,1.9,3.0,.082,-1.3,0.0,-1.3,0.3,1987-1988,3.0
21933,Tyrone Corbin,SF,26,PHO,77,1655,14.7,.592,.004,.394,11.8,13.7,12.8,8.9,2.3,0.4,14.7,15.0,3.1,2.3,5.4,.156,0.5,1.1,1.6,1.5,1988-1989,4.0
21934,Tyrone Corbin,SF,27,MIN,82,3011,15.9,.512,.010,.193,8.2,16.4,12.0,12.0,3.1,0.9,10.9,19.3,2.8,4.0,6.8,.108,-0.1,1.0,0.9,2.2,1989-1990,5.0
21946,Tyrone Hill,PF,22,GSW,74,1192,10.5,.533,.000,.508,14.5,20.9,17.7,2.1,1.3,1.5,16.4,14.7,0.9,1.1,2.1,.084,-3.3,-1.4,-4.7,-0.8,1990-1991,1.0
21947,Tyrone Hill,C,23,GSW,82,1886,12.8,.568,.002,.483,10.7,23.4,17.2,3.1,1.8,1.3,15.2,14.8,2.1,2.3,4.5,.114,-1.7,-0.5,-2.2,-0.1,1991-1992,2.0
21948,Tyrone Hill,C,24,GSW,74,2070,12.9,.541,.008,.447,13.8,27.0,20.4,4.4,1.0,1.2,13.5,13.5,2.6,2.3,4.9,.112,-1.5,-0.9,-2.4,-0.2,1992-1993,3.0
21949,Tyrone Hill,PF,25,CLE,57,1447,18.4,.590,.005,.643,14.7,25.3,20.0,5.0,1.9,1.6,13.3,18.2,3.3,2.4,5.7,.191,0.6,-0.3,0.3,0.8,1993-1994,4.0
21950,Tyrone Hill,C,26,CLE,70,2397,16.8,.554,.001,.572,13.6,26.7,19.9,4.2,1.3,1.4,14.8,20.4,2.7,4.2,6.9,.138,-0.8,-0.5,-1.3,0.4,1994-1995,5.0
21968,Tyronn Lue,PG,21,LAL,15,188,11.2,.505,.246,.323,1.3,2.4,1.9,21.6,1.4,0.0,12.9,20.4,0.2,0.0,0.2,.062,-1.3,-2.3,-3.6,-0.1,1998-1999,1.0
21969,Tyronn Lue,PG,22,LAL,8,146,10.5,.564,.205,.205,1.5,7.2,4.4,17.6,1.1,0.0,17.5,15.5,0.2,0.2,0.3,.103,-2.3,0.3,-2.0,0.0,1999-2000,2.0
21970,Tyronn Lue,PG,23,LAL,38,468,8.7,.510,.291,.205,1.2,6.4,3.9,14.3,2.1,0.0,17.5,14.8,0.2,0.2,0.4,.042,-3.6,-0.4,-4.0,-0.2,2000-2001,3.0
21971,Tyronn Lue,PG,24,WAS,71,1458,13.7,.507,.271,.121,1.1,8.7,4.9,28.5,1.8,0.0,14.9,20.4,1.3,0.8,2.0,.067,0.1,-1.2,-1.1,0.4,2001-2002,4.0
21972,Tyronn Lue,PG,25,WAS,75,1986,12.9,.523,.307,.182,1.3,7.6,4.4,22.6,1.3,0.0,11.1,16.5,2.8,0.9,3.7,.089,-0.4,-1.1,-1.5,0.3,2002-2003,5.0
21979,Tyrus Thomas,PF,20,CHI,72,966,14.8,.521,.007,.621,10.6,21.1,15.9,6.6,2.4,6.2,20.8,20.9,-0.4,2.6,2.2,.110,-4.1,3.1,-1.0,0.2,2006-2007,1.0
21980,Tyrus Thomas,PF,21,CHI,74,1330,14.6,.486,.014,.395,8.4,21.1,14.5,11.0,1.9,4.2,13.0,19.7,0.4,2.1,2.4,.088,-2.2,1.6,-0.6,0.5,2007-2008,2.0
21981,Tyrus Thomas,PF,22,CHI,79,2175,15.9,.525,.013,.445,7.8,18.9,13.4,5.5,2.2,5.1,13.6,19.4,1.2,3.4,4.6,.101,-1.5,1.5,0.0,1.1,2008-2009,3.0
21982,Tyrus Thomas,PF-C,23,TOT,54,1220,16.8,.511,.007,.417,7.8,23.6,15.9,7.8,2.7,5.5,15.6,22.1,-0.3,2.9,2.6,.103,-2.0,2.9,0.9,0.9,2009-2010,4.0
21983,Tyrus Thomas,C,24,CHA,41,861,18.2,.536,.009,.411,9.1,22.5,15.8,6.2,1.9,6.2,14.3,24.9,0.4,1.5,1.8,.103,-1.8,1.2,-0.6,0.3,2010-2011,5.0
21989,Tyson Chandler,C,19,CHI,71,1389,13.0,.543,.000,.730,9.3,19.8,14.4,6.5,1.1,5.0,19.8,16.6,0.4,1.4,1.8,.062,-3.3,-0.2,-3.5,-0.5,2001-2002,1.0
21990,Tyson Chandler,C,20,CHI,75,1827,15.8,.565,.000,.601,10.4,20.6,15.5,6.8,1.0,4.2,18.1,18.1,1.8,2.1,3.9,.102,-1.1,0.2,-0.9,0.5,2002-2003,2.0
21991,Tyson Chandler,PF,21,CHI,35,782,14.2,.507,.006,.747,11.1,27.0,18.9,4.7,1.1,4.1,15.3,14.2,0.7,1.2,1.9,.116,-2.1,0.3,-1.8,0.0,2003-2004,3.0
21992,Tyson Chandler,C,22,CHI,80,2189,16.4,.565,.005,.802,13.4,26.1,19.8,4.8,1.6,4.8,17.2,14.0,2.8,5.5,8.3,.183,-0.8,2.7,1.9,2.1,2004-2005,4.0
21993,Tyson Chandler,C,23,CHI,79,2121,12.2,.567,.004,.682,14.4,24.2,19.3,5.6,1.0,3.8,25.1,10.4,1.5,3.9,5.4,.123,-2.2,1.8,-0.4,0.9,2005-2006,5.0
22013,Tyus Jones,PG,19,MIN,37,573,11.2,.450,.340,.250,1.4,8.0,4.8,27.7,2.7,0.4,16.0,16.1,0.0,0.3,0.3,.027,-1.9,-0.5,-2.4,-0.1,2015-2016,1.0
22014,Tyus Jones,PG,20,MIN,60,774,13.8,.523,.403,.238,1.5,8.7,5.0,28.0,3.1,0.6,16.0,13.6,1.0,0.6,1.5,.096,-0.6,0.7,0.2,0.4,2016-2017,2.0
22015,Tyus Jones,PG,21,MIN,82,1467,14.1,.572,.393,.247,1.2,9.2,5.2,21.2,3.2,0.4,14.0,12.7,2.3,1.2,3.6,.117,-0.8,1.7,0.8,1.1,2017-2018,3.0
22016,Tyus Jones,PG,22,MIN,68,1560,13.7,.491,.283,.155,1.6,7.7,4.6,28.3,2.5,0.3,9.0,14.1,2.1,0.9,3.0,.091,-0.9,0.3,-0.6,0.6,2018-2019,4.0
22017,Tyus Jones,PG,23,MEM,65,1232,15.7,.532,.289,.135,0.8,7.9,4.4,32.0,2.2,0.4,10.8,17.2,1.9,1.1,3.0,.117,0.4,0.2,0.6,0.8,2019-2020,5.0
22022,Udonis Haslem,PF,23,MIA,75,1795,13.7,.521,.007,.409,12.1,18.7,15.4,4.9,1.0,1.1,12.3,15.8,2.7,2.1,4.8,.128,-1.1,-0.9,-2.0,0.0,2003-2004,1.0
22023,Udonis Haslem,PF,24,MIA,80,2675,15.5,.588,.006,.351,10.9,20.4,15.8,6.3,1.2,1.1,13.2,14.9,5.2,4.0,9.2,.165,0.2,0.3,0.4,1.6,2004-2005,2.0
22024,Udonis Haslem,PF,25,MIA,81,2491,13.7,.558,.003,.337,8.2,21.2,15.0,5.9,1.1,0.5,10.5,14.1,3.9,3.1,7.0,.134,-0.4,-0.1,-0.5,0.9,2005-2006,3.0
22025,Udonis Haslem,PF,26,MIA,79,2483,13.7,.523,.006,.283,9.2,21.6,15.5,6.6,1.1,0.8,12.0,17.5,2.0,3.1,5.1,.099,-1.6,-0.8,-2.3,-0.2,2006-2007,4.0
22026,Udonis Haslem,PF,27,MIA,49,1805,12.7,.517,.000,.280,7.0,22.7,14.7,6.5,1.1,0.8,10.5,16.7,1.0,1.5,2.5,.067,-1.8,-0.9,-2.7,-0.3,2007-2008,5.0
22043,Uwe Blab,C,23,DAL,48,409,7.6,.502,.000,.713,6.9,17.4,12.2,5.1,0.3,1.6,18.5,15.1,-0.1,0.2,0.1,.010,-4.1,-0.9,-4.9,-0.3,1985-1986,1.0
22044,Uwe Blab,C,24,DAL,30,160,7.1,.419,.000,.549,7.6,16.6,12.2,10.4,1.2,3.2,19.2,19.9,-0.3,0.2,-0.1,-0.027,-6.4,0.3,-6.1,-0.2,1986-1987,2.0
22045,Uwe Blab,C,25,DAL,73,658,7.4,.504,.000,.492,8.7,13.3,11.1,6.9,0.6,2.5,23.4,13.2,-0.1,0.6,0.5,.036,-4.7,0.3,-4.5,-0.4,1987-1988,3.0
22046,Uwe Blab,C,26,DAL,37,208,10.8,.540,.000,.481,5.9,17.3,11.7,8.2,0.7,3.6,18.2,16.0,0.1,0.2,0.3,.069,-4.4,1.0,-3.4,-0.1,1988-1989,4.0
22047,Uwe Blab,C,27,SAS,7,50,3.1,.550,.000,.545,2.3,17.5,10.1,2.7,0.0,0.0,26.8,15.5,-0.1,0.1,0.0,-0.022,-8.1,-1.6,-9.7,-0.1,1989-1990,5.0
22052,Vern Fleming,PG,22,IND,80,2486,12.8,.526,.004,.368,6.2,7.5,6.9,14.0,1.8,0.2,15.5,20.1,1.3,2.0,3.3,.063,-1.1,-0.5,-1.6,0.3,1984-1985,1.0
22053,Vern Fleming,PG,23,IND,80,2870,15.3,.558,.007,.410,3.9,10.7,7.3,24.5,2.2,0.1,17.0,17.5,3.6,3.2,6.9,.115,0.3,0.9,1.1,2.3,1985-1986,2.0
22054,Vern Fleming,PG,24,IND,82,2549,15.8,.570,.014,.415,4.6,9.8,7.2,25.7,2.1,0.4,16.3,16.8,4.0,2.9,7.0,.131,0.9,1.0,1.9,2.5,1986-1987,3.0
22055,Vern Fleming,PG,25,IND,80,2733,17.5,.573,.015,.335,4.3,10.3,7.3,29.3,2.1,0.2,15.3,17.7,5.6,2.8,8.4,.148,1.9,0.9,2.8,3.3,1987-1988,4.0
22056,Vern Fleming,PG,26,IND,76,2552,15.8,.572,.028,.373,3.9,9.2,6.7,28.1,1.5,0.3,16.8,18.7,4.6,1.1,5.6,.106,1.5,-0.5,1.0,1.9,1988-1989,5.0
22071,Vern Mikkelsen*,PF,21,MNL,68,,,.466,,.396,,,,,,,,,5.6,3.6,9.2,,,,,,1949-1950,1.0
22072,Vern Mikkelsen*,PF,22,MNL,64,,,.446,,.308,,,,,,,,,3.9,5.0,8.9,,,,,,1950-1951,2.0
22073,Vern Mikkelsen*,PF,23,MNL,66,2345,22.0,.490,,.430,,,,,,,,,6.5,6.6,13.2,.270,,,,,1951-1952,3.0
22074,Vern Mikkelsen*,PF,24,MNL,70,2465,21.6,.504,,.446,,,,,,,,,7.2,4.9,12.0,.235,,,,,1952-1953,4.0
22075,Vern Mikkelsen*,PF,25,MNL,72,2247,16.7,.442,,.387,,,,,,,,,2.2,4.4,6.6,.141,,,,,1953-1954,5.0
22084,Vernon Maxwell,SG,23,SAS,79,2065,12.1,.496,.156,.294,2.5,8.5,5.4,20.7,1.9,0.2,16.0,20.9,0.1,1.4,1.5,.035,-1.3,-1.2,-2.5,-0.3,1988-1989,1.0
22085,Vernon Maxwell,SG,24,TOT,79,1987,11.5,.496,.167,.337,2.9,9.6,6.3,20.5,2.0,0.3,16.6,17.8,0.3,2.5,2.8,.068,-1.6,0.5,-1.1,0.5,1989-1990,2.0
22086,Vernon Maxwell,SG,25,HOU,82,2870,13.5,.507,.409,.237,1.5,7.3,4.4,15.5,2.2,0.3,11.0,22.2,2.5,3.5,5.9,.099,0.1,0.5,0.6,1.9,1990-1991,3.0
22087,Vernon Maxwell,SG,26,HOU,80,2700,14.1,.514,.389,.220,1.6,8.3,5.0,18.9,1.9,0.6,11.8,24.3,1.7,2.1,3.9,.069,0.4,-0.6,-0.2,1.2,1991-1992,4.0
22088,Vernon Maxwell,SG,27,HOU,71,2251,13.4,.512,.421,.266,1.6,9.1,5.6,19.6,1.9,0.2,12.7,21.5,1.4,2.5,3.9,.082,0.1,-0.2,-0.1,1.1,1992-1993,5.0
22102,Victor Alexander,C,22,GSW,80,1350,13.9,.561,.002,.325,8.7,18.3,13.6,3.1,1.5,2.7,14.8,18.3,1.1,1.4,2.5,.090,-1.6,-0.4,-2.0,0.0,1991-1992,1.0
22103,Victor Alexander,C,23,GSW,72,1753,14.3,.548,.033,.243,8.4,18.4,13.4,7.8,0.9,1.9,14.0,20.0,1.6,1.4,3.0,.083,-1.0,-0.6,-1.6,0.2,1992-1993,2.0
22104,Victor Alexander,C,24,GSW,69,1318,14.0,.539,.026,.257,9.5,15.7,12.6,7.3,1.0,1.5,13.3,20.2,1.1,1.1,2.3,.083,-1.1,-0.9,-2.1,0.0,1993-1994,3.0
22105,Victor Alexander,C,25,GSW,50,1237,12.8,.530,.056,.134,7.7,18.4,13.0,7.8,1.1,1.6,13.8,18.8,0.3,0.8,1.1,.044,-2.2,-0.7,-2.9,-0.3,1994-1995,4.0
22106,Victor Alexander,C,32,DET,15,97,9.2,.367,.039,.157,8.6,26.6,17.6,11.5,0.0,0.7,8.4,28.9,-0.3,0.1,-0.1,-0.073,-5.3,-3.5,-8.8,-0.2,2001-2002,5.0
22110,Victor Oladipo,PG,21,ORL,80,2487,13.6,.514,.241,.340,1.9,13.1,7.5,21.9,2.7,1.2,19.2,24.4,-1.4,2.8,1.3,.026,-1.9,0.4,-1.4,0.3,2013-2014,1.0
22111,Victor Oladipo,SG,22,ORL,72,2573,15.9,.527,.228,.295,2.2,11.2,6.6,19.3,2.4,0.6,14.3,25.2,1.5,2.0,3.5,.065,-0.1,-0.3,-0.4,1.1,2014-2015,2.0
22112,Victor Oladipo,SG,23,ORL,72,2379,16.7,.534,.291,.255,2.2,14.0,8.0,18.6,2.4,1.9,12.4,22.9,2.2,2.7,4.9,.099,0.9,0.9,1.7,2.3,2015-2016,3.0
22113,Victor Oladipo,SG,24,OKC,67,2222,13.6,.534,.378,.165,1.9,12.6,7.2,12.5,1.7,0.8,10.6,21.4,1.7,2.3,4.0,.085,-0.3,-0.1,-0.5,0.8,2016-2017,4.0
22114,Victor Oladipo,SG,25,IND,75,2552,23.1,.577,.323,.274,2.1,15.1,8.6,21.2,3.5,2.0,12.7,30.1,4.3,4.0,8.2,.155,4.1,1.7,5.8,5.0,2017-2018,5.0
22123,Vin Baker,C,22,MIL,82,2560,16.1,.526,.006,.473,11.8,16.3,13.9,10.6,1.2,3.0,13.4,20.5,2.6,1.7,4.4,.082,0.0,-1.1,-1.2,0.5,1993-1994,1.0
22124,Vin Baker,PF,23,MIL,82,3361,16.6,.511,.020,.352,10.0,20.6,15.1,15.1,1.3,2.6,13.5,21.6,2.7,3.1,5.8,.083,0.2,-0.1,0.2,1.8,1994-1995,2.0
22125,Vin Baker,PF,24,MIL,82,3319,18.4,.527,.034,.335,9.5,20.5,14.9,11.4,1.1,2.1,11.6,25.6,3.7,2.4,6.2,.089,1.2,-1.1,0.1,1.8,1995-1996,3.0
22126,Vin Baker,PF,25,MIL,78,3159,20.1,.553,.043,.416,10.4,20.7,15.6,12.1,1.4,2.7,14.2,25.3,4.9,3.4,8.3,.127,2.1,-0.1,2.0,3.2,1996-1997,4.0
22127,Vin Baker,C,26,SEA,82,2944,20.4,.564,.006,.452,11.8,14.8,13.3,9.3,1.7,2.2,11.1,24.7,6.9,3.5,10.4,.169,1.9,-0.9,1.0,2.2,1997-1998,5.0
22136,Vince Boryla,SF,22,NYK,59,,,.426,,.445,,,,,,,,,2.6,1.4,3.9,,,,,,1949-1950,1.0
22137,Vince Boryla,SF,23,NYK,66,,,.485,,.383,,,,,,,,,6.4,1.0,7.4,,,,,,1950-1951,2.0
22138,Vince Boryla,SF,24,NYK,42,1440,12.8,.437,,.220,,,,,,,,,1.2,0.9,2.1,.069,,,,,1951-1952,3.0
22139,Vince Boryla,SF,25,NYK,66,2200,11.2,.435,,.293,,,,,,,,,1.4,2.2,3.6,.078,,,,,1952-1953,4.0
22140,Vince Boryla,SF,26,NYK,52,1522,6.8,.375,,.154,,,,,,,,,-1.6,0.7,-1.0,-0.031,,,,,1953-1954,5.0
22141,Vince Carter,SF,22,TOR,50,1760,19.6,.516,.086,.350,6.1,12.6,9.3,17.2,1.7,3.3,11.1,25.6,3.6,1.4,5.0,.136,3.1,-0.4,2.8,2.1,1998-1999,1.0
22142,Vince Carter,SF,23,TOR,82,3126,23.4,.543,.139,.325,5.2,12.1,8.5,20.5,1.8,2.1,8.4,30.0,9.1,2.7,11.8,.182,5.6,-0.1,5.5,5.9,1999-2000,2.0
22143,Vince Carter,SF,24,TOR,75,2979,25.0,.551,.240,.303,6.5,9.3,7.9,19.2,2.0,1.9,8.2,30.7,10.3,2.6,12.9,.208,7.6,0.1,7.6,7.2,2000-2001,3.0
22144,Vince Carter,SG,25,TOR,60,2385,20.5,.515,.239,.235,6.4,8.7,7.5,19.9,2.1,1.3,9.6,30.5,4.6,2.4,7.0,.140,4.7,-0.3,4.4,3.9,2001-2002,4.0
22145,Vince Carter,SG,26,TOR,43,1471,21.9,.532,.172,.211,4.4,10.4,7.3,20.4,1.7,2.0,8.2,28.1,3.4,0.8,4.2,.136,4.7,-0.2,4.5,2.4,2002-2003,5.0
22166,Vincent Askew,SG,21,PHI,14,234,7.1,.330,.000,.149,3.0,8.0,5.5,19.8,2.1,1.5,13.2,16.4,-0.4,0.2,-0.2,-0.043,-3.3,0.5,-2.8,0.0,1987-1988,1.0
22167,Vincent Askew,SG,24,GSW,7,85,10.9,.553,.000,.440,9.1,5.2,7.1,20.1,1.1,0.0,16.7,16.8,0.1,0.0,0.2,.093,-2.2,-1.9,-4.1,0.0,1990-1991,2.0
22168,Vincent Askew,SG,25,GSW,80,1496,12.7,.554,.026,.422,6.6,10.3,8.5,15.4,1.5,0.9,15.7,14.3,2.0,0.8,2.9,.092,0.6,0.0,0.6,1.0,1991-1992,3.0
22169,Vincent Askew,SG,26,SAC,9,76,8.9,.572,.000,.882,9.9,6.1,8.0,8.8,1.3,0.8,25.3,16.9,0.0,0.0,0.0,.027,-2.9,-1.0,-3.9,0.0,1992-1993,4.0
22170,Vincent Askew,SG,27,SEA,80,1690,15.9,.551,.055,.372,4.2,8.7,6.5,16.8,2.2,0.8,9.6,18.5,3.9,2.1,6.0,.169,1.1,0.7,1.8,1.6,1993-1994,5.0
22179,Vinnie Johnson,SG,23,SEA,38,325,10.9,.458,.009,.339,6.1,11.7,8.9,21.9,2.8,0.7,24.1,21.1,-0.3,0.5,0.2,.031,-3.1,0.9,-2.2,0.0,1979-1980,1.0
22180,Vinnie Johnson,PG,24,SEA,81,2311,16.8,.583,.006,.344,9.4,8.0,8.7,22.2,1.6,0.5,19.3,19.7,4.0,1.9,5.9,.122,2.1,-0.3,1.9,2.3,1980-1981,2.0
22181,Vinnie Johnson,SG,25,TOT,74,1295,14.5,.537,.027,.320,6.8,6.7,6.7,18.1,2.0,1.1,15.9,18.2,1.5,1.2,2.7,.098,0.7,0.3,1.0,1.0,1981-1982,3.0
22182,Vinnie Johnson,SG,26,DET,82,2511,17.6,.563,.039,.311,6.8,7.9,7.3,17.0,1.7,1.0,11.7,20.0,5.9,1.8,7.7,.147,2.1,0.0,2.1,2.6,1982-1983,4.0
22183,Vinnie Johnson,SG,27,DET,82,1909,15.9,.520,.021,.305,7.0,6.2,6.6,19.4,1.1,0.6,11.7,23.3,3.1,1.0,4.1,.103,1.6,-1.4,0.3,1.1,1983-1984,5.0
22192,Vinny Del Negro,SG,22,SAC,80,1556,12.7,.520,.040,.199,3.3,8.6,5.9,19.0,2.0,0.5,12.3,16.4,1.5,1.0,2.5,.077,-1.7,0.5,-1.2,0.3,1988-1989,1.0
22193,Vinny Del Negro,SG,23,SAC,76,1858,12.6,.520,.050,.241,2.4,9.6,6.0,19.9,1.7,0.3,13.5,19.1,1.0,1.2,2.2,.057,-1.8,-0.3,-2.1,-0.1,1989-1990,2.0
22194,Vinny Del Negro,PG,26,SAS,73,1526,13.9,.564,.056,.272,1.5,10.3,6.1,27.6,1.5,0.0,16.0,16.5,2.2,1.3,3.5,.111,-0.8,-0.2,-1.0,0.4,1992-1993,3.0
22195,Vinny Del Negro,SG,27,SAS,77,1949,15.3,.545,.068,.268,1.6,7.4,4.6,25.5,1.7,0.0,12.6,18.6,4.0,1.7,5.7,.140,-0.1,0.0,-0.1,0.9,1993-1994,4.0
22196,Vinny Del Negro,SG,28,SAS,75,2360,13.8,.560,.211,.211,1.4,7.5,4.6,14.6,1.3,0.4,6.3,16.7,4.6,2.2,6.8,.138,0.2,0.5,0.7,1.6,1994-1995,5.0
22205,Vitaly Potapenko,C,21,CLE,80,1238,9.5,.486,.005,.296,10.9,12.0,11.4,6.1,1.2,2.5,18.6,23.7,-1.2,1.7,0.5,.020,-5.9,-0.7,-6.6,-1.4,1996-1997,1.0
22206,Vitaly Potapenko,C,22,CLE,80,1412,11.0,.517,.002,.295,9.7,17.4,13.6,7.4,1.0,1.5,19.3,22.4,-0.7,2.2,1.5,.052,-3.7,-0.4,-4.1,-0.8,1997-1998,2.0
22207,Vitaly Potapenko,C,23,TOT,50,1394,13.6,.520,.002,.376,9.3,18.6,13.9,9.4,1.3,2.0,17.2,19.1,0.7,1.5,2.2,.076,-1.6,-0.4,-2.0,0.0,1998-1999,3.0
22208,Vitaly Potapenko,C,24,BOS,79,1797,13.8,.527,.002,.260,11.0,21.2,15.8,7.1,1.2,1.2,17.5,20.0,1.0,1.5,2.5,.066,-1.8,-1.7,-3.5,-0.7,1999-2000,4.0
22209,Vitaly Potapenko,C,25,BOS,82,1901,12.8,.517,.000,.303,12.1,18.5,15.2,5.9,1.4,0.9,15.1,16.6,1.8,1.7,3.4,.087,-2.0,-1.6,-3.6,-0.8,2000-2001,5.0
22216,Vlade Divac*,C,21,LAL,82,1611,17.5,.544,.009,.393,12.3,23.7,18.2,6.7,2.4,4.2,14.6,20.0,1.7,3.2,5.0,.148,-1.0,1.7,0.7,1.1,1989-1990,1.0
22217,Vlade Divac*,C,22,LAL,82,2310,17.7,.606,.022,.438,10.8,22.2,16.7,5.8,2.3,3.3,16.1,17.1,3.6,4.8,8.3,.173,0.2,2.1,2.3,2.5,1990-1991,2.0
22218,Vlade Divac*,C,23,LAL,36,979,15.9,.553,.060,.353,10.0,18.9,14.4,9.5,2.9,2.2,19.4,20.3,0.4,1.5,1.8,.090,-1.1,1.1,0.0,0.5,1991-1992,3.0
22219,Vlade Divac*,C,24,LAL,82,2525,17.1,.542,.092,.416,9.8,23.2,16.5,13.6,2.5,3.4,18.1,20.0,1.5,4.1,5.6,.107,-0.3,1.8,1.5,2.2,1992-1993,4.0
22220,Vlade Divac*,C,25,LAL,79,2685,18.8,.546,.053,.339,10.9,24.0,17.2,17.2,1.7,2.6,15.7,19.1,4.2,3.2,7.4,.132,1.5,0.8,2.3,2.9,1993-1994,5.0
22232,Vladimir Radmanović,PF,21,SEA,61,1230,12.7,.528,.444,.203,4.4,17.4,11.0,9.8,2.5,1.5,15.7,17.3,0.6,1.5,2.1,.084,-0.2,0.8,0.6,0.8,2001-2002,1.0
22233,Vladimir Radmanović,PF,22,SEA,72,1910,13.0,.508,.439,.153,4.6,15.5,10.0,8.7,1.8,0.9,12.3,20.0,0.8,1.9,2.7,.068,0.0,-0.3,-0.3,0.8,2002-2003,2.0
22234,Vladimir Radmanović,PF,23,SEA,77,2321,15.1,.533,.464,.156,5.3,15.2,10.3,10.3,1.8,1.4,11.2,19.5,3.2,1.0,4.2,.088,1.6,-0.8,0.8,1.6,2003-2004,3.0
22235,Vladimir Radmanović,PF,24,SEA,63,1856,13.7,.533,.506,.158,3.4,15.6,9.5,7.9,1.7,1.3,10.3,19.3,2.4,1.3,3.7,.096,1.4,-0.1,1.3,1.5,2004-2005,4.0
22236,Vladimir Radmanović,PF,25,TOT,77,1974,13.6,.545,.551,.177,3.9,17.4,10.8,10.9,1.6,1.1,11.8,18.1,2.3,1.4,3.8,.091,1.0,-0.5,0.5,1.2,2005-2006,5.0
22244,Vladimir Stepania,C,22,SEA,23,313,11.3,.445,.024,.320,9.8,17.9,13.8,6.9,1.7,5.5,18.3,25.3,-0.5,0.3,-0.1,-0.022,-6.0,-0.2,-6.2,-0.3,1998-1999,1.0
22245,Vladimir Stepania,C,23,SEA,30,202,6.7,.395,.076,.456,11.3,14.3,12.7,2.3,2.5,3.8,18.8,25.5,-0.6,0.3,-0.3,-0.080,-9.7,-1.1,-10.8,-0.5,1999-2000,2.0
22246,Vladimir Stepania,C,24,NJN,29,280,12.2,.398,.045,.386,14.0,31.2,22.4,9.4,1.9,2.9,15.6,19.8,-0.2,0.4,0.2,.035,-3.8,-0.7,-4.5,-0.2,2000-2001,3.0
22247,Vladimir Stepania,C,25,MIA,67,884,13.9,.483,.008,.418,13.3,22.3,17.8,3.2,1.5,3.8,15.0,18.7,-0.1,1.8,1.7,.094,-2.7,0.4,-2.3,-0.1,2001-2002,4.0
22248,Vladimir Stepania,C,26,MIA,79,1594,13.6,.454,.000,.314,14.9,25.6,20.1,2.7,1.5,2.0,12.4,16.4,0.3,2.6,2.9,.089,-1.8,-0.5,-2.3,-0.1,2002-2003,5.0
22254,Von Wafer,SG,20,LAL,16,73,-1.6,.241,.447,.211,8.1,4.8,6.4,8.2,2.2,0.0,2.4,26.6,-0.3,0.1,-0.3,-0.174,-9.9,-4.1,-14.0,-0.2,2005-2006,1.0
22255,Von Wafer,SF,21,LAC,1,1,-40.7,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.0,0.0,-1.068,-32.3,-20.1,-52.4,0.0,2006-2007,2.0
22256,Von Wafer,SG,22,POR,8,64,4.7,.384,.478,.174,0.0,16.5,8.3,5.0,0.0,2.4,7.5,19.8,-0.1,0.0,-0.1,-0.067,-3.8,-1.2,-5.0,0.0,2007-2008,3.0
22257,Von Wafer,SG,23,HOU,63,1225,14.7,.541,.320,.229,1.9,8.6,5.4,10.3,1.7,0.5,9.5,23.6,1.1,1.6,2.6,.103,0.1,0.1,0.2,0.7,2008-2009,4.0
22258,Von Wafer,SG,25,BOS,58,553,10.6,.524,.421,.239,1.7,8.8,5.5,9.8,1.7,0.7,10.2,17.0,0.2,0.9,1.1,.092,-2.3,0.9,-1.4,0.1,2010-2011,5.0
22263,Voshon Lenard,SG,22,MIA,30,323,15.9,.550,.716,.305,4.4,14.1,9.4,16.9,1.0,0.2,12.6,25.7,0.5,0.4,0.9,.135,3.2,-0.7,2.5,0.4,1995-1996,1.0
22264,Voshon Lenard,SG,23,MIA,73,2111,14.7,.614,.646,.154,2.2,9.9,6.1,13.5,1.3,0.7,13.0,18.7,3.9,2.9,6.8,.155,2.2,0.5,2.7,2.6,1996-1997,2.0
22265,Voshon Lenard,SG,24,MIA,81,2621,13.3,.547,.443,.210,3.3,9.5,6.5,11.8,1.2,0.4,9.6,18.4,4.5,2.5,7.1,.129,1.2,-0.3,0.9,1.9,1997-1998,3.0
22266,Voshon Lenard,SG,25,MIA,12,190,12.0,.489,.443,.139,2.7,7.1,5.1,10.3,0.9,0.4,7.7,23.6,0.1,0.2,0.3,.073,-0.7,-2.9,-3.5,-0.1,1998-1999,4.0
