,SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,name
0,1983-84,25.0,MIL,NBA,PG,13.0,,5.2,0.7,1.5,0.45,0.0,0.2,0.0,0.7,1.3,0.529,0.45,0.5,0.8,0.636,0.0,0.2,0.2,1.2,0.0,0.0,0.4,0.7,1.9,Lorenzo Romar
0,2011-12,24.0,PHI,NBA,SG,2.0,0.0,2.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Xavier Silas
0,1980-81,25.0,NYK,NBA,SG,2.0,,43.0,4.0,16.5,0.242,0.0,2.0,0.0,4.0,14.5,0.276,0.242,3.5,6.0,0.583,3.0,6.5,9.5,5.5,3.5,0.0,4.0,4.0,11.5,Micheal Ray Richardson
1,1982-83,27.0,NJN,NBA,PG,2.0,,29.0,4.0,10.5,0.381,0.0,0.5,0.0,4.0,10.0,0.4,0.381,1.5,2.5,0.6,1.0,3.0,4.0,2.5,2.5,0.0,2.0,1.5,9.5,Micheal Ray Richardson
2,1983-84,28.0,NJN,NBA,PG,11.0,,40.3,6.3,15.4,0.408,0.5,2.0,0.273,5.7,13.4,0.429,0.426,3.7,5.1,0.732,1.8,3.1,4.9,7.2,3.1,0.4,2.7,3.6,16.8,Micheal Ray Richardson
3,1984-85,29.0,NJN,NBA,PG,3.0,3.0,41.7,7.7,19.0,0.404,0.0,0.7,0.0,7.7,18.3,0.418,0.404,3.0,4.7,0.643,1.3,4.7,6.0,11.3,1.3,0.0,2.7,4.0,18.3,Micheal Ray Richardson
0,1981-82,22.0,SAS,NBA,SF,9.0,,16.2,3.3,7.2,0.462,0.0,0.1,0.0,3.3,7.1,0.469,0.462,0.4,1.1,0.4,2.3,2.4,4.8,1.0,0.4,0.3,0.7,1.3,7.1,Gene Banks
1,1982-83,23.0,SAS,NBA,PF,11.0,,36.2,6.9,13.6,0.507,0.0,0.0,,6.9,13.6,0.507,0.507,2.1,3.2,0.657,2.5,4.5,6.9,4.5,1.0,0.1,1.9,2.3,15.9,Gene Banks
2,1984-85,25.0,SAS,NBA,SF,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,Gene Banks
3,1985-86,26.0,CHI,NBA,SF,3.0,0.0,23.0,3.3,6.0,0.556,0.0,0.7,0.0,3.3,5.3,0.625,0.556,0.7,1.3,0.5,1.3,2.0,3.3,1.7,0.3,0.0,1.3,3.3,7.3,Gene Banks
4,1986-87,27.0,CHI,NBA,SF,3.0,3.0,26.3,4.3,7.3,0.591,0.0,0.0,,4.3,7.3,0.591,0.591,1.7,2.7,0.625,1.0,1.7,2.7,0.7,0.0,0.0,0.7,4.3,10.3,Gene Banks
0,1993-94,26.0,DEN,NBA,PF,8.0,0.0,6.1,0.3,1.1,0.222,0.0,0.0,,0.3,1.1,0.222,0.222,0.6,0.8,0.833,0.6,1.0,1.6,0.3,0.0,0.0,0.1,0.8,1.1,Tom Hammonds
1,1994-95,27.0,DEN,NBA,PF,3.0,0.0,14.7,3.0,4.7,0.643,0.0,0.0,,3.0,4.7,0.643,0.643,0.7,2.0,0.333,1.0,1.3,2.3,0.3,0.0,0.7,1.3,4.0,6.7,Tom Hammonds
2,1997-98,30.0,MIN,NBA,PF,5.0,1.0,22.6,2.4,5.6,0.429,0.0,0.0,,2.4,5.6,0.429,0.429,2.4,3.2,0.75,2.0,2.4,4.4,0.4,0.0,0.2,0.8,3.6,7.2,Tom Hammonds
3,1998-99,31.0,MIN,NBA,PF,4.0,0.0,4.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3,1.0,1.0,Tom Hammonds
4,1999-00,32.0,MIN,NBA,PF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom Hammonds
0,1992-93,25.0,ATL,NBA,SG,2.0,0.0,13.5,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,0.0,0.0,,0.5,1.0,1.5,1.0,2.0,0.0,1.0,1.0,2.0,Paul Graham
1,1993-94,26.0,ATL,NBA,SG,1.0,0.0,2.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Paul Graham
0,1991-92,24.0,MIA,NBA,SF,3.0,3.0,39.7,8.0,21.3,0.375,1.0,4.0,0.25,7.0,17.3,0.404,0.398,2.0,2.3,0.857,1.0,2.3,3.3,1.7,0.7,0.0,2.0,2.3,19.0,Glen Rice
1,1993-94,26.0,MIA,NBA,SF,5.0,5.0,39.0,5.2,13.6,0.382,1.4,4.6,0.304,3.8,9.0,0.422,0.434,1.2,1.6,0.75,1.2,6.0,7.2,2.0,2.2,0.4,2.8,2.8,13.0,Glen Rice
2,1996-97,29.0,CHH,NBA,SF,3.0,3.0,45.7,9.3,19.0,0.491,2.0,5.3,0.375,7.3,13.7,0.537,0.544,7.0,7.7,0.913,0.3,3.3,3.7,3.7,1.3,0.3,1.3,3.7,27.7,Glen Rice
3,1997-98,30.0,CHH,NBA,SF,9.0,9.0,41.0,9.1,19.2,0.474,1.2,4.0,0.306,7.9,15.2,0.518,0.506,3.3,4.0,0.833,1.2,4.4,5.7,1.4,0.6,0.3,1.4,2.9,22.8,Glen Rice
4,1998-99,31.0,LAL,NBA,SF,7.0,7.0,43.9,6.4,14.4,0.446,1.4,4.0,0.357,5.0,10.4,0.479,0.495,4.0,4.1,0.966,0.6,3.3,3.9,1.6,0.7,0.1,1.3,2.1,18.3,Glen Rice
5,1999-00,32.0,LAL,NBA,SF,23.0,23.0,33.3,4.0,9.9,0.408,1.2,2.9,0.418,2.8,7.0,0.404,0.469,3.1,3.9,0.798,0.4,3.6,4.0,2.1,0.7,0.2,1.6,2.2,12.4,Glen Rice
6,2000-01,33.0,NYK,NBA,SF,5.0,0.0,28.8,4.8,10.4,0.462,1.2,2.8,0.429,3.6,7.6,0.474,0.519,1.4,1.6,0.875,0.6,3.8,4.4,0.6,0.6,0.2,1.4,2.0,12.2,Glen Rice
0,1968-69,24.0,MNP,ABA,SF,6.0,,18.8,3.8,6.8,0.561,0.0,0.2,0.0,3.8,6.7,0.575,0.561,1.3,2.2,0.615,,,4.7,1.0,,,1.7,2.8,9.0,Frank Saul
1,1969-70,25.0,WSA,ABA,PF,7.0,,28.1,5.3,8.7,0.607,0.0,0.0,,5.3,8.7,0.607,0.607,1.9,3.9,0.481,,,7.0,1.9,,,2.6,4.1,12.4,Frank Saul
2,1971-72,27.0,DNR,ABA,SF,4.0,,7.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.3,0.0,,,1.8,0.8,,,0.3,2.5,2.0,Frank Saul
0,2006-07,31.0,TOR,NBA,SG,6.0,6.0,40.0,4.3,10.3,0.419,1.3,3.3,0.4,3.0,7.0,0.429,0.484,5.2,6.5,0.795,0.5,4.8,5.3,1.0,1.5,0.3,1.2,3.0,15.2,Anthony Parker
1,2007-08,32.0,TOR,NBA,SG,5.0,5.0,39.2,4.0,9.8,0.408,1.0,3.4,0.294,3.0,6.4,0.469,0.459,2.4,2.8,0.857,0.8,5.2,6.0,2.0,0.8,0.4,0.8,2.4,11.4,Anthony Parker
2,2009-10,34.0,CLE,NBA,SG,11.0,11.0,30.1,2.7,5.8,0.469,1.8,4.0,0.455,0.9,1.8,0.5,0.625,1.0,1.4,0.733,0.1,2.3,2.4,1.3,0.8,0.3,1.0,1.5,8.3,Anthony Parker
0,1997-98,24.0,HOU,NBA,SF,3.0,0.0,2.3,0.7,1.0,0.667,0.0,0.0,,0.7,1.0,0.667,0.667,0.7,1.3,0.5,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,2.0,Rodrick Rhodes
0,2014-15,25.0,MEM,NBA,SG,9.0,3.0,14.0,1.3,4.0,0.333,0.7,1.4,0.462,0.7,2.6,0.261,0.417,0.3,0.9,0.375,0.1,1.7,1.8,1.8,1.0,0.1,1.1,1.7,3.7,Nick Calathes
0,2011-12,22.0,LAL,NBA,SG,9.0,6.0,14.0,1.8,4.3,0.41,0.0,0.3,0.0,1.8,4.0,0.444,0.41,0.6,0.9,0.625,0.8,1.4,2.2,0.7,0.3,0.8,0.2,1.4,4.1,Devin Ebanks
0,1988-89,22.0,DEN,NBA,PF,2.0,0.0,10.5,1.0,3.5,0.286,0.0,0.5,0.0,1.0,3.0,0.333,0.286,1.0,1.0,1.0,0.5,2.5,3.0,1.0,0.0,0.0,0.0,2.0,3.0,Jerome Lane
1,1989-90,23.0,DEN,NBA,PF,2.0,2.0,7.0,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.0,2.0,0.5,Jerome Lane
0,1989-90,24.0,POR,NBA,PF,13.0,0.0,12.3,1.4,2.5,0.545,0.0,0.0,,1.4,2.5,0.545,0.545,0.5,0.6,0.75,0.7,1.5,2.2,0.2,0.2,0.2,0.9,2.1,3.2,Mark Bryant
1,1990-91,25.0,POR,NBA,PF,14.0,0.0,9.8,0.7,1.6,0.455,0.0,0.0,,0.7,1.6,0.455,0.455,1.0,1.1,0.875,1.0,1.3,2.3,0.1,0.1,0.1,0.3,1.8,2.4,Mark Bryant
2,1991-92,26.0,POR,NBA,PF,12.0,0.0,9.7,0.8,2.4,0.345,0.0,0.0,,0.8,2.4,0.345,0.345,0.3,0.3,0.75,0.9,1.5,2.4,0.1,0.3,0.0,0.8,1.8,1.9,Mark Bryant
3,1992-93,27.0,POR,NBA,C,4.0,4.0,20.8,4.3,9.3,0.459,0.0,0.0,,4.3,9.3,0.459,0.459,1.3,1.3,1.0,2.5,2.0,4.5,0.0,0.0,0.8,1.5,3.5,9.8,Mark Bryant
4,1993-94,28.0,POR,NBA,C,4.0,1.0,16.0,1.3,4.3,0.294,0.0,0.5,0.0,1.3,3.8,0.333,0.294,0.0,0.0,,1.5,1.5,3.0,0.5,0.5,0.5,0.8,1.8,2.5,Mark Bryant
5,1994-95,29.0,POR,NBA,PF,2.0,0.0,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,Mark Bryant
6,1995-96,30.0,HOU,NBA,PF,8.0,0.0,18.1,2.6,4.4,0.6,0.0,0.0,,2.6,4.4,0.6,0.6,1.5,1.9,0.8,0.9,2.5,3.4,0.5,0.1,0.3,0.4,2.6,6.8,Mark Bryant
7,1996-97,31.0,PHO,NBA,PF,4.0,0.0,9.0,1.0,2.5,0.4,0.0,0.0,,1.0,2.5,0.4,0.4,0.8,0.8,1.0,0.3,0.8,1.0,0.0,0.0,0.0,0.5,1.0,2.8,Mark Bryant
8,1997-98,32.0,PHO,NBA,C,4.0,1.0,23.3,4.3,8.5,0.5,0.0,0.0,,4.3,8.5,0.5,0.5,1.5,3.0,0.5,2.3,3.5,5.8,0.3,1.0,0.5,0.8,4.0,10.0,Mark Bryant
9,2000-01,35.0,DAL,NBA,PF,4.0,0.0,8.5,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.8,0.8,1.5,0.0,0.3,0.0,0.3,1.5,0.5,Mark Bryant
10,2001-02,36.0,SAS,NBA,PF,9.0,4.0,10.1,1.0,2.2,0.45,0.0,0.0,,1.0,2.2,0.45,0.45,0.3,0.7,0.5,0.9,0.4,1.3,0.1,0.1,0.2,0.1,1.6,2.3,Mark Bryant
11,2002-03,37.0,BOS,NBA,PF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mark Bryant
0,1988-89,24.0,PHO,NBA,PF,9.0,0.0,14.0,3.0,5.7,0.529,0.0,0.0,,3.0,5.7,0.529,0.529,2.1,2.4,0.864,2.0,3.0,5.0,0.2,0.1,0.2,1.1,1.2,8.1,Armen Gilliam
1,1990-91,26.0,PHI,NBA,PF,8.0,8.0,35.9,6.0,13.0,0.462,0.0,0.0,,6.0,13.0,0.462,0.462,4.9,5.8,0.848,1.8,4.8,6.5,1.3,0.6,0.8,1.9,2.0,16.9,Armen Gilliam
2,1993-94,29.0,NJN,NBA,PF,4.0,0.0,28.0,3.8,8.5,0.441,0.0,0.3,0.0,3.8,8.3,0.455,0.441,3.0,4.0,0.75,0.3,6.0,6.3,0.3,0.5,1.8,0.8,1.8,10.5,Armen Gilliam
3,1998-99,34.0,MIL,NBA,PF,3.0,0.0,11.7,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,1.7,1.7,1.0,0.0,1.7,1.7,0.3,0.7,0.3,0.3,1.3,5.7,Armen Gilliam
4,1999-00,35.0,UTA,NBA,PF,10.0,0.0,13.2,1.5,4.6,0.326,0.0,0.0,,1.5,4.6,0.326,0.326,0.5,1.3,0.385,0.6,2.3,2.9,0.4,0.4,0.4,1.1,1.5,3.5,Armen Gilliam
0,1991-92,23.0,LAL,NBA,SF,3.0,0.0,14.7,2.7,6.3,0.421,0.0,0.3,0.0,2.7,6.0,0.444,0.421,1.0,2.0,0.5,1.0,2.7,3.7,0.7,0.0,0.7,0.3,1.0,6.3,Chucky Brown
1,1992-93,24.0,NJN,NBA,SF,4.0,0.0,15.5,2.3,5.5,0.409,0.0,0.0,,2.3,5.5,0.409,0.409,1.5,1.8,0.857,0.8,1.5,2.3,0.3,0.8,0.8,0.5,0.5,6.0,Chucky Brown
2,1994-95,26.0,HOU,NBA,SF,21.0,1.0,15.5,1.6,3.6,0.447,0.0,0.1,0.5,1.6,3.5,0.446,0.454,1.2,1.8,0.676,1.0,2.1,3.1,0.3,0.4,0.1,0.6,2.2,4.5,Chucky Brown
3,1995-96,27.0,HOU,NBA,PF,8.0,8.0,21.0,3.1,5.6,0.556,0.0,0.0,,3.1,5.6,0.556,0.556,1.9,2.3,0.833,0.8,2.3,3.0,0.6,0.4,0.0,0.5,2.1,8.1,Chucky Brown
4,1997-98,29.0,ATL,NBA,SF,4.0,0.0,12.5,1.8,3.8,0.467,0.3,0.5,0.5,1.5,3.3,0.462,0.5,0.3,0.5,0.5,0.3,1.3,1.5,1.0,0.0,0.0,0.5,1.3,4.0,Chucky Brown
5,2001-02,33.0,SAC,NBA,SF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Chucky Brown
0,1998-99,23.0,IND,NBA,PF,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Austin Croshere
1,1999-00,24.0,IND,NBA,PF,23.0,2.0,21.3,2.8,6.7,0.418,0.7,1.6,0.405,2.1,5.0,0.422,0.467,3.2,3.8,0.839,1.3,3.4,4.7,0.8,0.4,0.7,1.1,2.2,9.4,Austin Croshere
2,2000-01,25.0,IND,NBA,PF,4.0,0.0,32.3,3.5,8.8,0.4,0.5,2.5,0.2,3.0,6.3,0.48,0.429,3.3,3.8,0.867,1.3,3.8,5.0,1.5,1.0,0.5,2.3,3.8,10.8,Austin Croshere
3,2001-02,26.0,IND,NBA,PF,4.0,0.0,14.8,2.0,5.0,0.4,0.5,1.5,0.333,1.5,3.5,0.429,0.45,1.5,2.0,0.75,1.0,2.5,3.5,0.5,0.3,0.3,1.5,1.8,6.0,Austin Croshere
4,2002-03,27.0,IND,NBA,PF,4.0,0.0,11.5,1.3,4.8,0.263,0.0,1.5,0.0,1.3,3.3,0.385,0.263,1.5,1.8,0.857,2.0,2.3,4.3,0.8,0.0,0.3,0.8,1.3,4.0,Austin Croshere
5,2003-04,28.0,IND,NBA,PF,13.0,2.0,16.5,1.5,4.2,0.345,0.6,1.8,0.333,0.8,2.4,0.355,0.418,1.3,1.6,0.81,1.0,2.1,3.1,0.9,0.3,0.2,0.5,1.3,4.8,Austin Croshere
6,2004-05,29.0,IND,NBA,PF,10.0,0.0,8.8,0.4,1.0,0.4,0.2,0.4,0.5,0.2,0.6,0.333,0.5,1.5,1.8,0.833,0.7,1.0,1.7,0.0,0.4,0.1,0.6,1.0,2.5,Austin Croshere
7,2005-06,30.0,IND,NBA,PF,6.0,2.0,29.2,2.0,6.3,0.316,1.5,3.8,0.391,0.5,2.5,0.2,0.434,2.7,3.0,0.889,0.8,2.8,3.7,1.2,0.8,0.0,1.0,1.8,8.2,Austin Croshere
8,2006-07,31.0,DAL,NBA,PF,3.0,0.0,11.3,1.3,4.0,0.333,1.0,1.3,0.75,0.3,2.7,0.125,0.458,1.3,1.3,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.7,1.7,5.0,Austin Croshere
0,2009-10,24.0,CHI,NBA,PF,5.0,5.0,29.0,3.2,7.6,0.421,0.0,0.0,,3.2,7.6,0.421,0.421,1.2,2.2,0.545,1.8,5.2,7.0,0.6,0.2,0.6,0.4,3.4,7.6,Taj Gibson
1,2010-11,25.0,CHI,NBA,PF,16.0,0.0,17.8,2.7,4.8,0.566,0.0,0.1,0.0,2.7,4.7,0.573,0.566,0.6,0.9,0.6,1.6,2.5,4.1,0.6,0.3,1.4,0.9,2.0,5.9,Taj Gibson
2,2011-12,26.0,CHI,NBA,PF,6.0,0.0,22.8,3.5,7.7,0.457,0.0,0.0,,3.5,7.7,0.457,0.457,2.5,3.7,0.682,2.5,4.0,6.5,0.7,0.7,1.7,0.5,3.2,9.5,Taj Gibson
3,2012-13,27.0,CHI,NBA,PF,12.0,0.0,17.2,2.6,5.5,0.47,0.0,0.2,0.0,2.6,5.3,0.484,0.47,1.3,1.8,0.727,1.3,1.8,3.0,0.3,0.3,0.5,0.8,3.1,6.5,Taj Gibson
4,2013-14,28.0,CHI,NBA,PF,5.0,0.0,30.8,6.4,11.4,0.561,0.0,0.0,,6.4,11.4,0.561,0.561,5.4,7.2,0.75,4.2,2.0,6.2,0.4,0.4,2.4,1.6,2.4,18.2,Taj Gibson
5,2014-15,29.0,CHI,NBA,PF,12.0,2.0,23.0,2.8,6.0,0.472,0.0,0.0,,2.8,6.0,0.472,0.472,1.8,2.5,0.7,2.1,3.4,5.5,1.0,0.3,1.0,0.9,2.1,7.4,Taj Gibson
6,2016-17,31.0,OKC,NBA,PF,5.0,5.0,23.6,4.2,7.0,0.6,0.0,0.0,,4.2,7.0,0.6,0.6,1.4,1.6,0.875,0.6,3.0,3.6,0.6,0.2,0.0,1.6,2.6,9.8,Taj Gibson
7,2017-18,32.0,MIN,NBA,PF,5.0,5.0,24.6,2.8,4.4,0.636,0.0,0.0,,2.8,4.4,0.636,0.636,0.6,0.6,1.0,1.4,2.6,4.0,0.4,0.2,0.4,0.8,1.6,6.2,Taj Gibson
8,2020-21,35.0,NYK,NBA,C,5.0,3.0,27.6,2.4,4.0,0.6,0.0,0.0,,2.4,4.0,0.6,0.6,0.2,0.2,1.0,3.2,3.8,7.0,0.8,1.6,1.0,0.6,2.6,5.0,Taj Gibson
0,1977-78,24.0,MIL,NBA,SF,9.0,,23.1,5.3,8.7,0.615,,,,5.3,8.7,0.615,0.615,2.8,3.6,0.781,1.8,2.9,4.7,1.4,0.7,0.8,1.3,2.2,13.4,Alex English
1,1981-82,28.0,DEN,NBA,SF,3.0,,39.3,8.7,18.3,0.473,0.0,0.0,,8.7,18.3,0.473,0.473,2.0,2.3,0.857,2.7,5.0,7.7,5.7,1.0,1.0,1.3,2.0,19.3,Alex English
2,1982-83,29.0,DEN,NBA,SF,7.0,,38.6,9.6,21.4,0.447,0.0,0.3,0.0,9.6,21.1,0.453,0.447,6.7,7.6,0.887,2.9,3.4,6.3,6.0,0.6,1.0,3.0,3.0,25.9,Alex English
3,1983-84,30.0,DEN,NBA,SF,5.0,,40.6,12.0,20.4,0.588,0.0,0.2,0.0,12.0,20.2,0.594,0.588,5.0,5.6,0.893,3.2,4.8,8.0,5.6,0.6,0.4,1.4,3.4,29.0,Alex English
4,1984-85,31.0,DEN,NBA,SF,14.0,14.0,38.3,11.6,21.7,0.536,0.0,0.1,0.0,11.6,21.6,0.538,0.536,6.9,7.8,0.89,2.6,4.0,6.6,4.5,1.2,0.4,2.1,2.9,30.2,Alex English
5,1985-86,32.0,DEN,NBA,SF,10.0,10.0,39.4,10.6,22.9,0.463,0.0,0.1,0.0,10.6,22.8,0.465,0.463,6.1,7.1,0.859,1.8,1.7,3.5,5.2,0.4,0.4,2.8,2.9,27.3,Alex English
6,1986-87,33.0,DEN,NBA,SF,3.0,3.0,25.3,8.3,16.3,0.51,0.0,0.0,,8.3,16.3,0.51,0.51,2.0,2.3,0.857,3.3,1.3,4.7,3.3,0.0,0.0,2.7,3.0,18.7,Alex English
7,1987-88,34.0,DEN,NBA,SF,11.0,11.0,39.8,10.5,23.2,0.455,0.0,0.3,0.0,10.5,22.9,0.46,0.455,3.2,3.9,0.814,2.8,2.5,5.4,4.4,0.6,0.3,1.5,3.1,24.3,Alex English
8,1988-89,35.0,DEN,NBA,SF,3.0,3.0,36.0,10.7,20.7,0.516,0.0,0.0,,10.7,20.7,0.516,0.516,4.7,5.3,0.875,2.7,1.7,4.3,3.7,0.3,0.0,4.7,2.0,26.0,Alex English
9,1989-90,36.0,DEN,NBA,SF,3.0,3.0,25.3,8.3,14.7,0.568,0.0,0.0,,8.3,14.7,0.568,0.568,3.0,3.7,0.818,1.0,2.0,3.0,3.0,0.7,0.3,0.7,2.0,19.7,Alex English
0,1977-78,22.0,LAL,NBA,PG,3.0,,30.7,3.7,8.0,0.458,,,,3.7,8.0,0.458,0.458,0.7,1.0,0.667,1.3,1.7,3.0,5.3,1.3,0.3,1.7,4.3,8.0,Norm Nixon
1,1978-79,23.0,LAL,NBA,PG,8.0,,40.9,7.0,14.9,0.471,,,,7.0,14.9,0.471,0.471,1.4,1.9,0.733,0.8,2.8,3.5,11.8,1.4,0.0,3.0,4.6,15.4,Norm Nixon
2,1979-80,24.0,LAL,NBA,PG,16.0,,40.5,7.1,14.9,0.477,0.1,0.3,0.2,7.1,14.6,0.483,0.479,2.6,3.2,0.804,0.8,2.7,3.5,7.8,2.0,0.2,3.1,3.7,16.9,Norm Nixon
3,1980-81,25.0,LAL,NBA,PG,3.0,,44.3,8.3,16.3,0.51,0.0,0.0,,8.3,16.3,0.51,0.51,2.7,3.3,0.8,0.3,3.3,3.7,8.7,0.3,0.3,1.7,3.0,19.3,Norm Nixon
4,1981-82,26.0,LAL,NBA,PG,14.0,,39.2,8.6,18.1,0.478,0.1,0.2,0.333,8.6,17.9,0.48,0.48,3.1,4.1,0.754,0.9,2.1,3.1,8.1,1.6,0.1,2.4,3.1,20.4,Norm Nixon
5,1982-83,27.0,LAL,NBA,PG,14.0,,38.4,8.1,16.9,0.477,0.2,0.5,0.429,7.9,16.4,0.478,0.483,2.6,3.6,0.74,0.9,2.5,3.4,6.4,1.3,0.1,2.4,2.9,19.0,Norm Nixon
0,1998-99,24.0,ATL,NBA,SG,4.0,0.0,3.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.0,Jeff Sheppard
0,1984-85,23.0,HOU,NBA,SF,5.0,5.0,36.2,3.8,6.8,0.559,0.0,0.0,,3.8,6.8,0.559,0.559,3.0,4.6,0.652,1.8,4.2,6.0,2.2,1.2,0.2,2.6,3.4,10.6,Rodney McCray
1,1985-86,24.0,HOU,NBA,SF,20.0,20.0,41.8,5.4,10.1,0.535,0.0,0.2,0.0,5.4,10.0,0.543,0.535,2.2,2.9,0.741,1.2,4.8,5.9,6.3,0.9,1.0,1.9,2.3,13.0,Rodney McCray
2,1986-87,25.0,HOU,NBA,SF,10.0,10.0,43.6,5.7,10.1,0.564,0.0,0.2,0.0,5.7,9.9,0.576,0.564,4.3,5.4,0.796,3.2,5.1,8.3,5.6,0.5,0.9,2.6,2.1,15.7,Rodney McCray
3,1987-88,26.0,HOU,NBA,SF,4.0,4.0,39.8,3.0,7.8,0.387,0.0,0.3,0.0,3.0,7.5,0.4,0.387,2.0,3.0,0.667,3.8,3.0,6.8,2.3,1.0,0.8,1.8,3.0,8.0,Rodney McCray
4,1992-93,31.0,CHI,NBA,SF,7.0,0.0,5.6,0.1,0.9,0.167,0.0,0.0,,0.1,0.9,0.167,0.167,0.0,0.0,,0.3,1.6,1.9,0.7,0.0,0.1,0.6,0.6,0.3,Rodney McCray
0,1983-84,22.0,UTA,NBA,PF,11.0,,30.9,4.5,8.8,0.515,0.0,0.2,0.0,4.5,8.6,0.526,0.515,1.5,1.9,0.81,1.4,4.2,5.5,0.9,0.2,1.0,1.5,3.0,10.6,Thurl Bailey
1,1984-85,23.0,UTA,NBA,PF,10.0,10.0,37.5,6.2,15.2,0.408,0.0,0.0,,6.2,15.2,0.408,0.408,4.5,5.5,0.818,2.1,7.1,9.2,2.7,0.5,1.8,2.1,3.0,16.9,Thurl Bailey
2,1985-86,24.0,UTA,NBA,PF,4.0,4.0,36.8,7.0,19.3,0.364,0.0,0.3,0.0,7.0,19.0,0.368,0.364,2.0,2.8,0.727,2.8,5.3,8.0,3.3,0.5,0.5,1.3,3.3,16.0,Thurl Bailey
3,1986-87,25.0,UTA,NBA,PF,5.0,0.0,30.2,6.0,12.6,0.476,0.0,0.0,,6.0,12.6,0.476,0.476,3.6,3.6,1.0,2.8,3.2,6.0,1.8,0.6,1.2,2.4,2.4,15.6,Thurl Bailey
4,1987-88,26.0,UTA,NBA,SF,11.0,0.0,40.8,9.0,18.5,0.488,0.0,0.1,0.0,9.0,18.4,0.49,0.488,5.2,6.2,0.838,1.9,3.8,5.7,1.6,0.5,2.1,1.9,2.9,23.2,Thurl Bailey
5,1988-89,27.0,UTA,NBA,SF,3.0,2.0,40.7,4.0,11.3,0.353,0.0,0.0,,4.0,11.3,0.353,0.353,4.0,5.0,0.8,3.3,5.0,8.3,1.0,0.3,1.3,3.0,3.7,12.0,Thurl Bailey
6,1989-90,28.0,UTA,NBA,SF,5.0,5.0,38.0,8.6,17.6,0.489,0.0,0.0,,8.6,17.6,0.489,0.489,3.8,4.8,0.792,1.6,4.8,6.4,1.4,1.0,1.2,1.0,3.8,21.0,Thurl Bailey
7,1990-91,29.0,UTA,NBA,PF,9.0,0.0,25.3,2.6,7.1,0.359,0.0,0.0,,2.6,7.1,0.359,0.359,2.4,2.8,0.88,1.2,2.3,3.6,1.0,0.3,0.7,1.3,3.0,7.6,Thurl Bailey
8,1998-99,37.0,UTA,NBA,PF,11.0,0.0,10.5,1.5,3.0,0.515,0.0,0.0,,1.5,3.0,0.515,0.515,0.3,0.4,0.75,0.5,0.9,1.4,0.2,0.3,0.5,0.7,1.7,3.4,Thurl Bailey
0,2003-04,23.0,NOH,NBA,PF,7.0,0.0,15.9,2.1,4.0,0.536,0.0,0.0,,2.1,4.0,0.536,0.536,1.6,1.9,0.846,1.1,3.1,4.3,1.1,0.3,0.6,1.0,1.4,5.9,David West
